DATAFLOW,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2009,9576045,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2010,9480686,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2011,9473172,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2012,9464495,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2013,9465997,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2014,9474511,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2015,9489616,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2016,9501534,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2017,9498264,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2018,9483499,
ESTAT:DEMO_GIND(1.0),A,AVG,BY,2019,9417849,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1960,5327827,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1961,5434294,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1962,5573815,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1963,5694247,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1964,5789228,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1965,5856472,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1966,5918002,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1967,5991785,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1968,6067714,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1969,6136387,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1970,6180877,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1971,6213399,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1972,6260956,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1973,6307347,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1974,6341405,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1975,6338632,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1976,6302504,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1977,6281174,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1978,6281738,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1979,6294365,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1980,6319408,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1981,6354074,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1982,6391309,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1983,6418773,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1984,6441865,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1985,6470365,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1986,6504124,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1987,6545106,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1988,6593386,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1989,6646912,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1990,6715519,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1991,6799978,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1992,6875364,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1993,6938265,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1994,6993795,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1995,7040687,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1996,7071850,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1997,7088906,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1998,7110001,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,1999,7143991,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2000,7184250,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2001,7229854,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2002,7284753,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2003,7339001,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2004,7389625,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2005,7437115,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2006,7483934,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2007,7551117,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2008,7647675,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2009,7743831,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2010,7824909,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2011,7912398,b
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2012,7996861,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2013,8089346,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2014,8188649,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2015,8282396,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2016,8373338,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2017,8451840,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2018,8514329,
ESTAT:DEMO_GIND(1.0),A,AVG,CH,2019,8575280,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1960,572783,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1961,574733,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1962,577400,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1963,582200,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1964,586950,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1965,590800,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1966,595150,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1967,599450,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1968,604300,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1969,609400,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1970,614450,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1971,620000,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1972,627439,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1973,634789,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1974,629700,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1975,501790,b
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1976,497740,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1977,497800,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1978,499650,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1979,503550,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1980,509050,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1981,517573,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1982,523734,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1983,528071,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1984,534958,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1985,541501,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1986,547747,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1987,553736,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1988,559639,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1989,567674,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1990,579898,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1991,595105,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1992,611150,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1993,626088,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1994,639172,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1995,650866,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1996,661323,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1997,670764,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1998,679039,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,1999,686680,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2000,694023,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2001,701544,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2002,709630,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2003,718307,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2004,727980,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2005,738540,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2006,750965,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2007,767125,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2008,786632,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2009,808035,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2010,829446,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2011,850881,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2012,863945,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2013,861939,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2014,852504,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2015,847664,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2016,851561,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2017,859519,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2018,870068,
ESTAT:DEMO_GIND(1.0),A,AVG,CY,2019,881952,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1960,9602006,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1961,9586651,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1962,9624660,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1963,9670685,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1964,9727804,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1965,9779358,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1966,9821040,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1967,9852899,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1968,9876346,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1969,9896580,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1970,9858071,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1971,9826815,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1972,9867632,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1973,9922266,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1974,9988459,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1975,10058620,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1976,10125939,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1977,10186755,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1978,10242098,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1979,10292341,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1980,10304193,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1981,10300591,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1982,10314826,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1983,10323856,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1984,10330213,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1985,10337118,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1986,10342227,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1987,10347318,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1988,10355276,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1989,10361068,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1990,10333355,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1991,10308578,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1992,10319123,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1993,10329855,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1994,10333587,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1995,10327253,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1996,10315241,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1997,10304131,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1998,10294373,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,1999,10283860,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2000,10255063,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2001,10216605,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2002,10196916,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2003,10193998,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2004,10197101,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2005,10211216,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2006,10238905,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2007,10298828,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2008,10384603,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2009,10443936,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2010,10474410,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2011,10496088,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2012,10510785,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2013,10514272,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2014,10525347,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2015,10546059,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2016,10566332,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2017,10594438,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2018,10629928,
ESTAT:DEMO_GIND(1.0),A,AVG,CZ,2019,10671870,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1960,55607705,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1961,56273735,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1962,56918197,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1963,57555878,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1964,58225980,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1965,58942021,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1966,59544763,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1967,59870704,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1968,60205754,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1969,60828812,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1970,61097878,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1971,61251834,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1972,61655931,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1973,61955369,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1974,62046427,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1975,61818050,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1976,61543310,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1977,61397371,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1978,61337204,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1979,61380501,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1980,61548645,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1981,61685321,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1982,61629395,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1983,61426385,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1984,61177963,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1985,61034865,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1986,61080468,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1987,61189270,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1988,61476591,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1989,62197069,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1990,63202344,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1991,80013896,b
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1992,80624598,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1993,81156363,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1994,81438348,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1995,81678051,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1996,81914831,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1997,82034771,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1998,82047195,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,1999,82100243,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2000,82211508,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2001,82349925,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2002,82488495,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2003,82534176,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2004,82516260,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2005,82469422,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2006,82376451,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2007,82266372,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2008,82110097,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2009,81902307,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2010,81776930,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2011,80274983,b
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2012,80425823,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2013,80645605,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2014,80982500,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2015,81686611,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2016,82348669,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2017,82657002,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2018,82905782,
ESTAT:DEMO_GIND(1.0),A,AVG,DE,2019,83092962,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1960,72814900,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1961,73377632,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1962,74025784,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1963,74714353,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1964,75318337,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1965,75963695,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1966,76600311,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1967,76951336,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1968,77294314,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1969,77909682,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1970,78169289,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1971,78312842,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1972,78688452,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1973,78936666,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1974,78967433,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1975,78673554,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1976,78336950,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1977,78159814,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1978,78091820,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1979,78126350,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1980,78288576,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1981,78407907,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1982,78333366,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1983,78128282,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1984,77858685,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1985,77684873,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1986,77720436,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1987,77839920,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1988,78144619,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1989,78751283,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1990,79433029,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1991,80013896,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1992,80624598,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1993,81156363,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1994,81438348,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1995,81678051,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1996,81914831,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1997,82034771,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1998,82047195,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,1999,82100243,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2000,82211508,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2001,82349925,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2002,82488495,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2003,82534176,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2004,82516260,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2005,82469422,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2006,82376451,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2007,82266372,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2008,82110097,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2009,81902307,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2010,81776930,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2011,80274983,b
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2012,80425823,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2013,80645605,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2014,80982500,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2015,81686611,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2016,82348669,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2017,82657002,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2018,82905782,
ESTAT:DEMO_GIND(1.0),A,AVG,DE_TOT,2019,83092962,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1960,4579603,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1961,4611687,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1962,4647727,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1963,4684483,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1964,4722072,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1965,4759012,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1966,4797381,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1967,4835354,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1968,4864883,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1969,4891860,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1970,4928757,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1971,4963126,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1972,4991596,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1973,5021861,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1974,5045297,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1975,5059862,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1976,5072596,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1977,5088419,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1978,5104248,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1979,5116801,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1980,5123027,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1981,5121572,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1982,5117810,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1983,5114297,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1984,5111619,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1985,5113691,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1986,5120534,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1987,5127024,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1988,5129516,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1989,5132594,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1990,5140939,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1991,5154298,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1992,5171370,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1993,5188628,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1994,5206180,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1995,5233373,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1996,5263074,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1997,5284991,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1998,5304219,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,1999,5321799,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2000,5339616,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2001,5358783,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2002,5375931,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2003,5390574,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2004,5404523,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2005,5419432,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2006,5437272,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2007,5461438,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2008,5493621,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2009,5523095,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2010,5547683,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2011,5570572,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2012,5591572,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2013,5614932,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2014,5643475,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2015,5683483,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2016,5728010,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2017,5764980,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2018,5793636,
ESTAT:DEMO_GIND(1.0),A,AVG,DK,2019,5814422,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1960,261487795,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1961,263718174,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1962,266339241,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1963,268994322,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1964,271316332,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1965,273629109,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1966,275804234,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1967,277711136,
ESTAT:DEMO_GIND(1.0),A,AVG,EA18,1968,279533260,
