DATAFLOW,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2007,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2008,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2009,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2010,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2011,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2012,6.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2013,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2014,6.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2015,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2016,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2017,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2018,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2019,4.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,1996,12.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,1997,12.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,1998,12.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,1999,9.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2000,8.8,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2001,8.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2002,7.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2003,7.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2004,6.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2005,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2006,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2007,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2008,4.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2009,5.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2010,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2011,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2012,4.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2013,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2014,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2015,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2016,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2017,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2018,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2019,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FI,2020,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2003,4.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2004,5.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2005,4.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2006,4.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2007,4.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2008,3.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2009,5.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2010,5.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2011,5.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2012,5.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2013,6.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2014,6.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2015,6.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2016,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2017,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2018,6.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2019,6.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FR,2020,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1992,6.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1993,6.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1994,5.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1995,5.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1996,6.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1997,7.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1998,7.3,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,1999,6.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2000,5.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2001,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2002,4.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2003,4.3,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2004,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2005,4.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2006,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2007,4.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2008,3.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2009,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2010,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2011,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2012,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2013,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2014,6.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2015,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2016,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2017,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2018,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2019,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,FX,2020,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2000,3.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2001,4.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2002,4.3,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2003,3.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2004,4.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2005,3.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2006,3.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2007,3.5,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2008,3.3,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2009,4.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2010,4.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2011,5.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2012,8.5,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2013,6.7,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2014,10.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2015,9.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2016,7.0,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2017,7.7,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2018,3.9,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2019,3.9,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HR,2020,5.1,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,1997,5.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,1998,6.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,1999,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2000,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2001,,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2002,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2003,2.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2004,2.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2005,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2006,3.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2007,3.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2008,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2009,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2010,6.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2011,7.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2012,7.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2013,7.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2014,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2015,5.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2016,4.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2017,4.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2018,2.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2019,2.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,HU,2020,2.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1993,6.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1994,7.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1995,7.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1996,6.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1997,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1998,4.8,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,1999,4.3,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2000,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2001,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2002,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2003,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2004,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2005,2.9,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2006,2.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2007,2.4,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2008,2.8,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2009,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2010,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2011,6.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2012,7.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2013,8.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2014,7.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2015,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2016,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2017,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2018,3.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2019,3.2,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IE,2020,3.5,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2003,,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2004,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2005,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2006,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2007,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2009,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2010,3.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2011,3.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2012,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2013,3.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2014,2.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2015,2.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2016,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2017,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2018,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2019,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IS,2020,3.3,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1993,3.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1994,3.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1995,4.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1996,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1997,4.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1998,4.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,1999,5.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2000,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2001,4.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2002,4.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2003,4.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2004,4.0,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2005,3.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2006,2.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2007,2.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2008,2.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2009,2.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2010,2.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2011,2.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2012,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2013,4.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2014,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2015,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2016,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2017,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2018,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2019,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,IT,2020,4.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,1997,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,1998,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,1999,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2000,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2001,7.7,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2002,7.4,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2003,11.8,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2004,10.4,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2005,5.9,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2006,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2007,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2008,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2009,8.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2010,11.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2011,9.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2012,9.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2013,8.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2014,7.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2015,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2016,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2017,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2018,6.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2019,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LT,2020,8.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2003,,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2004,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2005,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2006,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2008,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2009,,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2011,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2012,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2013,5.0,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2014,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2015,,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2016,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2017,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2018,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2019,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LU,2020,3.1,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,1997,5.3,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,1998,6.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,1999,7.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2000,7.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2001,6.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2002,8.0,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2003,7.3,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2004,9.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2005,6.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2006,4.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2007,3.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2008,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2009,9.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2010,11.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2011,11.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2012,12.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2013,8.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2014,7.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2015,6.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2016,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2017,6.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2018,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2019,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,LV,2020,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2011,11.4,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2012,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2013,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2014,9.2,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2015,9.1,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2016,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2017,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2018,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2019,8.3,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ME,2020,8.1,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2006,19.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2007,18.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2008,20.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2009,22.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2010,24.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2011,22.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2012,20.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2013,21.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2014,18.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2015,16.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2016,13.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2017,11.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2018,13.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2019,12.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MK,2020,9.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MT,2007,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MT,2008,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MT,2009,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,MT,2012,6.0,u
