DATAFLOW,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2006,35101,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2007,32388,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,1997,1991,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,1998,2234,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,1999,2283,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2000,3034,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2001,2824,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2002,3638,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2003,4434,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2004,4798,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2005,4770,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2006,5095,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,AT,2007,5036,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2000,28188,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2001,28755,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2002,30288,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2003,27986,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2004,24240,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2005,23995,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2006,22820,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BE,2007,21186,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,1995,5737,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,1996,5623,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,1997,6481,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,1998,4494,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,1999,4044,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2000,4266,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2001,4069,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2002,4665,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2003,4933,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2004,4131,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2005,3754,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2006,2875,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,BG,2007,2996,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1993,4980,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1994,3812,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1995,3315,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1996,3776,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1997,4093,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1998,4273,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,1999,4289,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2000,3752,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2001,3822,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2002,3968,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2003,4344,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2004,4749,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2005,3977,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2006,4088,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CH,2007,4481,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1993,17,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1994,14,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1995,22,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1996,15,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1997,23,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1998,29,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,1999,31,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2000,39,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2001,39,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2002,36,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2003,66,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2004,100,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2005,73,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2006,66,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CY,2007,69,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1993,4109,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1994,3826,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1995,3978,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1996,4281,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1997,4751,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1998,4306,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,1999,4817,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2000,4644,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2001,4321,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2002,5434,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2003,5443,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2004,5931,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2005,5368,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2006,4613,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,CZ,2007,4668,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,1996,67578,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,1997,69569,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,1998,64405,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,1999,61420,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2000,59414,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2001,57108,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2002,58867,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2003,59782,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2004,59732,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2005,54841,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2006,53696,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DE,2007,52949,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1993,4610,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1994,4171,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1995,4112,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1996,4368,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1997,4861,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1998,5008,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,1999,5539,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2000,5915,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2001,5872,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2002,6033,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2003,5884,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2004,5733,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2005,5199,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2006,5048,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,DK,2007,5784,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,1997,3478,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,1998,3978,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,1999,4918,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2000,4754,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2001,4475,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2003,1885,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2004,1632,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2005,1298,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2006,1005,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EE,2007,887,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1993,1505,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1994,1257,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1995,1600,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1996,1487,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1997,1967,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1998,2254,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,1999,2048,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2000,1581,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2001,1735,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2002,1992,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2003,2083,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2004,2339,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2005,2084,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2006,2463,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,EL,2007,2823,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,1995,87255,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,1996,99282,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,1997,104788,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,1998,105528,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,1999,101842,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2000,94831,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2001,106491,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2002,104380,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2003,92980,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2004,88413,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2005,90104,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2006,90591,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ES,2007,89884,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,1997,2016,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,1998,2092,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,1999,2277,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2000,2600,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2001,2157,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2002,2120,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2003,2045,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2004,2017,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2005,1814,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2006,1700,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FI,2007,1784,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,1997,80498,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,1998,84291,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,1999,94947,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2000,109836,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2001,134281,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2002,133137,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2003,125286,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2004,119641,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2005,124600,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2006,127190,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FR,2007,112885,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,1997,80498,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,1998,84291,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,1999,94947,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2000,109836,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2001,134281,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2002,133137,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2003,125286,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2004,119641,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2005,124600,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2006,127190,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,FX,2007,112885,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1993,644,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1994,414,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1995,464,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1996,521,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1997,593,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1998,728,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,1999,667,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2000,802,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2001,801,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2002,1204,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2003,1236,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2004,1622,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2005,1560,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2006,1445,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HR,2007,1272,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1993,2881,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1994,2570,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1995,2657,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1996,2689,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1997,3056,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1998,3056,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,1999,3167,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2000,3494,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2001,3319,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2002,3389,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2003,3289,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2004,3227,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2005,2982,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2006,2709,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,HU,2007,3119,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2000,1397,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2001,1744,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2002,1688,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2003,2894,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2004,2702,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2005,2406,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2006,2475,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IE,2007,2151,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2000,34,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2001,39,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2002,32,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2003,39,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2004,35,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2005,49,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2006,50,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IS,2007,42,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1993,86306,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1994,79145,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1995,69535,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1996,68571,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1997,69993,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1998,73289,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,1999,72836,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2000,67424,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2001,66671,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2002,68248,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2003,70625,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2004,66643,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2005,65724,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2006,71762,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,IT,2007,74130,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,1996,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,1997,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,1998,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,1999,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2000,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2001,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2002,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2003,3,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2004,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2005,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2006,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LI,2007,5,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1993,3723,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1994,4217,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1995,2837,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1996,3481,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1997,3971,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1998,3646,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,1999,3376,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2000,4374,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2001,4185,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2002,4535,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2003,4919,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2004,5323,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2005,5206,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2006,4343,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LT,2007,3802,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1993,254,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1994,291,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1995,252,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1996,260,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1997,288,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1998,372,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,1999,352,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2000,307,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2001,257,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2002,367,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2003,374,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2004,339,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2005,351,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2006,263,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LU,2007,331,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,1999,2619,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2000,3160,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2001,3059,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2002,2664,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2003,2503,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2004,2467,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2005,2163,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2006,2248,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,LV,2007,1468,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ME,2002,4173,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ME,2003,3908,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ME,2004,4239,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ME,2005,86,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ME,2006,80,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,ME,2007,67,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2000,296,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2001,266,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2002,463,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2003,573,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2004,783,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2005,709,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2006,503,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MK,2007,521,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,1998,318,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,1999,212,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2000,146,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2001,160,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2002,156,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2003,195,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2004,265,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2005,256,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2006,222,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,MT,2007,200,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1993,16341,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1994,15928,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1995,15747,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1996,15156,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1997,14186,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1998,14498,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,1999,17685,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2000,19004,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2001,21174,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2002,20647,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2003,20018,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2004,17683,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2005,16445,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2006,14485,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NL,2007,13660,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1993,976,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1994,951,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1995,891,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1996,947,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1997,989,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1998,1240,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,1999,1558,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,2000,1635,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,2001,1392,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,2002,1548,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,2003,1437,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,2004,1596,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0401,NO,2005,1448,
